Tweet_ID,Username,Tweet_Text,Date_Time,City,Hashtags,Language,Sentiment_Score,Sentiment_Label,Emotion_Type,Topic_Category,Retweet_Count,Likes_Count,Weather_Data,Lowercase_Text,URLs_Found,Emojis,Contains_Question,Contains_Exclamation,Avg_Word_Length,Tokens,Tokens_No_Stopwords,Tokens_No_Punct,Lemmatized_Tokens,Cleaned_Text,Word_Count,Unique_Word_Count,Predicted_Emotion,Predicted_Topic
TWT298,user_679642,Residents in Bahawalpur are discussing economic pressure related to smog during ongoing environmental changes.,1/1/2022 12:00:00 AM,Bahawalpur,#Heatwave,en,-0.27602,Negative,Health Hazard,Climate,155,4798,smog,residents in bahawalpur are discussing economic pressure related to smog during ongoing environmental changes.,[],[],FALSE,FALSE,6.928571429,"['residents', 'in', 'bahawalpur', 'are', 'discussing', 'economic', 'pressure', 'related', 'to', 'smog', 'during', 'ongoing', 'environmental', 'changes', '.']","['residents', 'bahawalpur', 'discussing', 'economic', 'pressure', 'related', 'smog', 'ongoing', 'environmental', 'changes', '.']","['residents', 'bahawalpur', 'discussing', 'economic', 'pressure', 'related', 'smog', 'ongoing', 'environmental', 'changes']","['resident', 'bahawalpur', 'discussing', 'economic', 'pressure', 'related', 'smog', 'ongoing', 'environmental', 'change']",resident bahawalpur discussing economic pressure related smog ongoing environmental change,10,10,Health Hazard,Pollution
TWT299,user_692488,Climate researchers in Sukkur are observing long-term effects related to air pollution as weather conditions shift.,3/7/2024 12:00:00 AM,Sukkur,#Floods,en,0,Neutral,Health Hazard,Climate,3341,1784,air pollution,climate researchers in sukkur are observing long-term effects related to air pollution as weather conditions shift.,[],[],FALSE,FALSE,6.25,"['climate', 'researchers', 'in', 'sukkur', 'are', 'observing', 'long-term', 'effects', 'related', 'to', 'air', 'pollution', 'as', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'sukkur', 'observing', 'long-term', 'effects', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift', '.']","['climate', 'researchers', 'sukkur', 'observing', 'long-term', 'effects', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift']","['climate', 'researcher', 'sukkur', 'observing', 'long-term', 'effect', 'related', 'air', 'pollution', 'weather', 'condition', 'shift']",climate researcher sukkur observing long-term effect related air pollution weather condition shift,12,12,Environmental Awareness,Pollution
TWT300,user_813111,Climate researchers in Larkana are reporting public safety issues related to climate change after recent reports.,7/1/2023 12:00:00 AM,Larkana,#Heatwave,en,0.2529,Positive,Climate Concern,Climate,1884,2641,climate change,climate researchers in larkana are reporting public safety issues related to climate change after recent reports.,[],[],FALSE,FALSE,6.125,"['climate', 'researchers', 'in', 'larkana', 'are', 'reporting', 'public', 'safety', 'issues', 'related', 'to', 'climate', 'change', 'after', 'recent', 'reports', '.']","['climate', 'researchers', 'larkana', 'reporting', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'recent', 'reports', '.']","['climate', 'researchers', 'larkana', 'reporting', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'recent', 'reports']","['climate', 'researcher', 'larkana', 'reporting', 'public', 'safety', 'issue', 'related', 'climate', 'change', 'recent', 'report']",climate researcher larkana reporting public safety issue related climate change recent report,12,11,Climate Awareness,Climate Change
TWT301,user_278837,Environmental experts in Badin are discussing serious impacts related to rising temperatures in recent months.,12/2/2018 12:00:00 AM,Badin,#Heatwave,en,-0.090764444,Neutral,Climate Stress,Climate,824,925,rising temperatures,environmental experts in badin are discussing serious impacts related to rising temperatures in recent months.,[],[],FALSE,FALSE,6.4,"['environmental', 'experts', 'in', 'badin', 'are', 'discussing', 'serious', 'impacts', 'related', 'to', 'rising', 'temperatures', 'in', 'recent', 'months', '.']","['environmental', 'experts', 'badin', 'discussing', 'serious', 'impacts', 'related', 'rising', 'temperatures', 'recent', 'months', '.']","['environmental', 'experts', 'badin', 'discussing', 'serious', 'impacts', 'related', 'rising', 'temperatures', 'recent', 'months']","['environmental', 'expert', 'badin', 'discussing', 'serious', 'impact', 'related', 'rising', 'temperature', 'recent', 'month']",environmental expert badin discussing serious impact related rising temperature recent month,11,11,Climate Stress,Climate Change
TWT302,user_996613,Urban planners in Swat are discussing serious impacts related to smog as weather conditions shift.,10/26/2025 12:00:00 AM,Swat,#ClimateChange,en,-0.261164444,Negative,Health Hazard,Climate,4463,1804,smog,urban planners in swat are discussing serious impacts related to smog as weather conditions shift.,[],[],FALSE,FALSE,5.6,"['urban', 'planners', 'in', 'swat', 'are', 'discussing', 'serious', 'impacts', 'related', 'to', 'smog', 'as', 'weather', 'conditions', 'shift', '.']","['urban', 'planners', 'swat', 'discussing', 'serious', 'impacts', 'related', 'smog', 'weather', 'conditions', 'shift', '.']","['urban', 'planners', 'swat', 'discussing', 'serious', 'impacts', 'related', 'smog', 'weather', 'conditions', 'shift']","['urban', 'planner', 'swat', 'discussing', 'serious', 'impact', 'related', 'smog', 'weather', 'condition', 'shift']",urban planner swat discussing serious impact related smog weather condition shift,11,11,Health Hazard,Pollution
TWT303,user_136541,Urban planners in Turbat are reporting long-term effects related to flooding during ongoing environmental changes.,1/11/2019 12:00:00 AM,Turbat,#PakistanClimate,en,0,Neutral,Disaster Risk,Climate,4872,9385,flooding,urban planners in turbat are reporting long-term effects related to flooding during ongoing environmental changes.,[],[],FALSE,FALSE,6.666666667,"['urban', 'planners', 'in', 'turbat', 'are', 'reporting', 'long-term', 'effects', 'related', 'to', 'flooding', 'during', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'turbat', 'reporting', 'long-term', 'effects', 'related', 'flooding', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'turbat', 'reporting', 'long-term', 'effects', 'related', 'flooding', 'ongoing', 'environmental', 'changes']","['urban', 'planner', 'turbat', 'reporting', 'long-term', 'effect', 'related', 'flooding', 'ongoing', 'environmental', 'change']",urban planner turbat reporting long-term effect related flooding ongoing environmental change,11,11,General Disaster Discussion,Disaster
TWT304,user_18686,Environmental experts in Swat are observing health risks related to climate change as weather conditions shift.,1/4/2024 12:00:00 AM,Swat,#PakistanClimate,en,-0.16392,Negative,Climate Concern,Climate,3351,4461,climate change,environmental experts in swat are observing health risks related to climate change as weather conditions shift.,[],[],FALSE,FALSE,6,"['environmental', 'experts', 'in', 'swat', 'are', 'observing', 'health', 'risks', 'related', 'to', 'climate', 'change', 'as', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'swat', 'observing', 'health', 'risks', 'related', 'climate', 'change', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'swat', 'observing', 'health', 'risks', 'related', 'climate', 'change', 'weather', 'conditions', 'shift']","['environmental', 'expert', 'swat', 'observing', 'health', 'risk', 'related', 'climate', 'change', 'weather', 'condition', 'shift']",environmental expert swat observing health risk related climate change weather condition shift,12,12,Climate Stress,Climate Change
TWT305,user_331720,Local communities in Panjgur have noticed long-term effects related to heavy rainfall due to changing climate patterns.,6/18/2021 12:00:00 AM,Panjgur,#PakistanClimate,en,-0.0325,Neutral,Disaster Risk,Climate,779,1150,heavy rainfall,local communities in panjgur have noticed long-term effects related to heavy rainfall due to changing climate patterns.,[],[],FALSE,FALSE,6.058823529,"['local', 'communities', 'in', 'panjgur', 'have', 'noticed', 'long-term', 'effects', 'related', 'to', 'heavy', 'rainfall', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'panjgur', 'noticed', 'long-term', 'effects', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'panjgur', 'noticed', 'long-term', 'effects', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'panjgur', 'noticed', 'long-term', 'effect', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'pattern']",local community panjgur noticed long-term effect related heavy rainfall due changing climate pattern,13,13,Severe Disaster Concern,Disaster
TWT306,user_49128,Residents in Sibi are observing public safety issues related to climate change after recent reports.,4/17/2020 12:00:00 AM,Sibi,#Floods,en,0.2529,Positive,Climate Concern,Climate,972,4199,climate change,residents in sibi are observing public safety issues related to climate change after recent reports.,[],[],FALSE,FALSE,5.733333333,"['residents', 'in', 'sibi', 'are', 'observing', 'public', 'safety', 'issues', 'related', 'to', 'climate', 'change', 'after', 'recent', 'reports', '.']","['residents', 'sibi', 'observing', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'recent', 'reports', '.']","['residents', 'sibi', 'observing', 'public', 'safety', 'issues', 'related', 'climate', 'change', 'recent', 'reports']","['resident', 'sibi', 'observing', 'public', 'safety', 'issue', 'related', 'climate', 'change', 'recent', 'report']",resident sibi observing public safety issue related climate change recent report,11,11,Climate Awareness,Climate Change
TWT307,user_67460,Citizens in Quetta are reporting economic pressure related to climate change in recent months.,6/6/2020 12:00:00 AM,Quetta,#Smog,en,-0.150933333,Negative,Climate Concern,Climate,1976,4173,climate change,citizens in quetta are reporting economic pressure related to climate change in recent months.,[],[],FALSE,FALSE,5.785714286,"['citizens', 'in', 'quetta', 'are', 'reporting', 'economic', 'pressure', 'related', 'to', 'climate', 'change', 'in', 'recent', 'months', '.']","['citizens', 'quetta', 'reporting', 'economic', 'pressure', 'related', 'climate', 'change', 'recent', 'months', '.']","['citizens', 'quetta', 'reporting', 'economic', 'pressure', 'related', 'climate', 'change', 'recent', 'months']","['citizen', 'quetta', 'reporting', 'economic', 'pressure', 'related', 'climate', 'change', 'recent', 'month']",citizen quetta reporting economic pressure related climate change recent month,10,10,Climate Stress,Climate Change
TWT308,user_931063,Environmental experts in Sialkot are experiencing environmental challenges related to smog as weather conditions shift.,9/24/2019 12:00:00 AM,Sialkot,#Environment,en,-0.13578,Negative,Health Hazard,Climate,2512,5784,smog,environmental experts in sialkot are experiencing environmental challenges related to smog as weather conditions shift.,[],[],FALSE,FALSE,7,"['environmental', 'experts', 'in', 'sialkot', 'are', 'experiencing', 'environmental', 'challenges', 'related', 'to', 'smog', 'as', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'sialkot', 'experiencing', 'environmental', 'challenges', 'related', 'smog', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'sialkot', 'experiencing', 'environmental', 'challenges', 'related', 'smog', 'weather', 'conditions', 'shift']","['environmental', 'expert', 'sialkot', 'experiencing', 'environmental', 'challenge', 'related', 'smog', 'weather', 'condition', 'shift']",environmental expert sialkot experiencing environmental challenge related smog weather condition shift,11,10,Health Hazard,Pollution
TWT309,user_43480,Environmental experts in Abbottabad have noticed environmental challenges related to rising temperatures after recent reports.,5/29/2018 12:00:00 AM,Abbottabad,#PakistanClimate,en,0.04632,Neutral,Climate Stress,Climate,178,6260,rising temperatures,environmental experts in abbottabad have noticed environmental challenges related to rising temperatures after recent reports.,[],[],FALSE,FALSE,7.466666667,"['environmental', 'experts', 'in', 'abbottabad', 'have', 'noticed', 'environmental', 'challenges', 'related', 'to', 'rising', 'temperatures', 'after', 'recent', 'reports', '.']","['environmental', 'experts', 'abbottabad', 'noticed', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'recent', 'reports', '.']","['environmental', 'experts', 'abbottabad', 'noticed', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'recent', 'reports']","['environmental', 'expert', 'abbottabad', 'noticed', 'environmental', 'challenge', 'related', 'rising', 'temperature', 'recent', 'report']",environmental expert abbottabad noticed environmental challenge related rising temperature recent report,11,10,Climate Awareness,Climate Change
TWT310,user_574444,Environmental experts in Sargodha are observing health risks related to air pollution in recent months.,2/19/2023 12:00:00 AM,Sargodha,#Environment,en,-0.16392,Negative,Health Hazard,Climate,2706,3743,air pollution,environmental experts in sargodha are observing health risks related to air pollution in recent months.,[],[],FALSE,FALSE,5.933333333,"['environmental', 'experts', 'in', 'sargodha', 'are', 'observing', 'health', 'risks', 'related', 'to', 'air', 'pollution', 'in', 'recent', 'months', '.']","['environmental', 'experts', 'sargodha', 'observing', 'health', 'risks', 'related', 'air', 'pollution', 'recent', 'months', '.']","['environmental', 'experts', 'sargodha', 'observing', 'health', 'risks', 'related', 'air', 'pollution', 'recent', 'months']","['environmental', 'expert', 'sargodha', 'observing', 'health', 'risk', 'related', 'air', 'pollution', 'recent', 'month']",environmental expert sargodha observing health risk related air pollution recent month,11,11,Health Hazard,Pollution
